sim_time,zone_temp_c,pmv,site_electricity_j,cooling_setpoint_c,heating_setpoint_c,controller,note
23.0,23.09768778025043,-0.7947930590580742,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
24.0,23.26152321606012,-0.7608388887889329,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
25.0,23.280145422355705,-0.7565373458359329,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
26.0,23.2818282550546,-0.7548331226521333,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
27.0,23.275155847106788,-0.7572676565228806,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
28.0,23.263126253106982,-0.7631341103309695,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
29.0,23.28965856448318,-0.7560576468926509,2750.026812004039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
30.083333333333332,24.4088810148852,-0.5115122284801473,5288.40080802132,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
31.083333333333332,24.078727497750908,-0.5494489280095199,6221.200946375141,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
32.083333333333336,24.499588399744137,-0.391827575383624,13426.066786326008,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
33.083333333333336,24.499501450962693,-0.3719762615443631,13778.153664679829,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
34.083333333333336,24.499465833788378,-0.3621984778067988,13983.145329061232,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
35.05555555555556,24.49961033723195,-0.3529401317207716,14228.112437714242,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
36.041666666666664,24.499798067404836,-0.3524574771355162,13755.873670782508,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
37.083333333333336,24.499367927841547,-0.3359389327535049,14858.43591672932,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
38.0,24.49902164997535,-0.327145858914085,14995.097858057105,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
39.083333333333336,24.499367032413012,-0.3208563603908359,15090.61084994303,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
40.08333333333333,24.499363154398495,-0.3109500524515577,15024.731900421204,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
41.05555555555556,24.99995015032425,-0.2283028983936493,9648.648106430348,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
42.05555555555556,24.499971902457364,-0.3534048361867339,7569.061496221768,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
43.05555555555556,24.999979275660216,-0.25344630482562,7179.289250663423,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
44.05555555555556,24.499953309248397,-0.3994296880619146,8414.54433546848,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
45.08333333333333,24.713027988642565,-0.3744538671709504,8125.669552884676,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
46.08333333333333,24.40751803707463,-0.4446229504308971,5053.026812004038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
47.0,24.231853107172448,-0.4904801839458125,4778.024130804039,25.0,19.5,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
48.0,24.079520203649466,-0.5344992349107408,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
49.0,23.88817060464971,-0.5884969120971404,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
50.0,23.78171211999951,-0.6273116483566337,4778.024130804039,25.0,19.5,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
51.0,23.6501889712641,-0.6713406222423012,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
52.0,23.513015130973073,-0.7207146806069973,4778.024130804039,25.0,19.5,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
53.0,23.487426056907378,-0.7422081426150882,2750.026812004039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
54.05555555555556,24.49999983138277,-0.5283066013316986,5505.446239905808,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
55.041666666666664,24.238101550550866,-0.5570136563463289,6380.750968794429,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
56.03333333333333,24.499821752809776,-0.4208274806636908,13555.161209083602,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
57.03333333333333,24.499784114244928,-0.3964551954706634,13846.841701647929,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
58.041666666666664,24.499709889344583,-0.3854630241469061,14092.320545139468,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
59.041666666666664,24.49960642266399,-0.388634097756215,14422.6106405705,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
60.083333333333336,24.49963799297968,-0.400967191449851,13740.705210258317,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
61.0,24.499059446077837,-0.3750327705373286,14821.5798878823,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
62.05555555555556,24.499585110758517,-0.3626761638956789,14814.134238768542,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
63.05555555555556,24.499608154632153,-0.3511965591989098,15081.39501480171,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
64.05555555555556,24.4995427527781,-0.3378445997909127,15187.97700874696,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
65.05555555555556,24.499890652135484,-0.3781836681704831,9951.616222657143,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
66.05555555555556,24.49996050535662,-0.3986981325104023,7977.6427929726,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
67.05555555555556,24.499971584047707,-0.4028150715577657,7635.223476028098,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
68.08333333333333,24.499986431732864,-0.4111957909602589,9011.66481949174,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
69.08333333333333,24.499985092270585,-0.4130518941058512,8814.970772069628,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
70.0,24.966358521370825,-0.3132861354426036,5053.026812004038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
71.0,24.907830924350748,-0.3184641127156689,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
72.0,24.624058763894695,-0.3848567732371112,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
73.0,24.440660148025877,-0.4391652434812306,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
74.0,24.31076476639293,-0.4823203311593855,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
75.0,24.19331822882006,-0.5156525760361537,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
76.0,24.142490901877807,-0.5277101342537498,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
77.0,24.132933382816233,-0.5211697431900475,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
78.08333333333333,24.222579931773673,-0.4872817396034359,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
79.05555555555556,24.51200051084987,-0.4121948009151358,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
80.05555555555556,24.6776175555023,-0.3602861201046353,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
81.05555555555556,24.83482570864732,-0.3021844761678146,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
82.08333333333333,25.001209657905093,-0.2354736452611545,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
83.05555555555556,24.979805501357447,-0.2359431992133969,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
84.05555555555556,25.06750374060401,-0.2092693952254097,2445.069186056393,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
85.0,24.501851247690414,-0.320553914500112,2882.7918748027855,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
86.0,25.2975348621394,-0.1174452752027381,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
87.04166666666667,24.50065362613033,-0.3005328815884575,2954.142569877493,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
88.08333333333333,25.48700171993862,-0.0657579580108147,2759.3115339026303,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
89.04166666666667,24.500172355867846,-0.2936238043853593,2961.986441766706,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
90.05555555555556,25.406960126821694,-0.071703973700747,4074.543217108403,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
91.08333333333331,24.49977509047793,-0.2847384458289301,2919.8339756458145,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
92.08333333333331,25.44980347529031,-0.0513949338160574,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
93.08333333333331,24.55298522698441,-0.2391910085473201,5219.973390270314,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
94.0,25.37808650437004,-0.053022478284233,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
95.08333333333331,24.552271558507943,-0.2331292254724739,5207.131007729605,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
96.0,25.450668507358543,-0.0319351329556581,4778.024130804039,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
97.0,24.500887840222536,-0.2626910884652765,5748.872272658141,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
98.08333333333331,24.893611500078464,-0.2073650322378025,4778.024130804039,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
99.0,25.409763940637895,-0.0732264063204593,4778.024130804039,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
100.08333333333331,24.551909687940388,-0.2700198682119875,5708.03056160938,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
101.0,24.502285528694753,-0.2943458487716561,3674.943666668791,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
102.0,24.99995690016269,-0.2121499811859446,7364.179061744839,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
103.05555555555556,24.49996293995236,-0.2874961679058218,9067.913576335905,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
104.04166666666669,24.999674346736267,-0.1061485268846349,16644.17413769079,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
105.04166666666669,24.499453753588483,-0.2156505722476957,17256.02786087095,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
106.05555555555556,24.999489408359956,-0.0899172975765157,17309.746360888497,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
107.05555555555556,24.49928571898036,-0.2046556186530035,17892.265262632263,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
108.0,24.999166085570877,-0.0885172661579295,16791.856122177098,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
109.0,24.4982506119661,-0.2003119743328476,18181.007517687205,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
110.0,24.998744667136748,-0.0773435594956313,18316.06118251406,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
111.08333333333331,24.498954465844506,-0.1951375678419458,18655.513586225225,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
112.08333333333331,24.999200352718717,-0.0661407453998084,18319.66634384105,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
113.05555555555556,24.499756184229952,-0.2178161831183178,12963.273439816086,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
114.05555555555556,24.999931850402017,-0.1176433442973093,10346.910447978053,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
115.05555555555556,24.4998981685009,-0.2396020621754004,10000.334533778876,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
116.08333333333331,24.99997297574076,-0.1287204245998766,10950.280740246631,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
117.0,24.499844919428018,-0.2502880066514688,10786.665351185797,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
118.08333333333331,25.367982865374326,-0.0677341500152323,5053.026812004038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
119.0,24.500900000399135,-0.2624349396736099,5853.29106047641,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
120.0,25.000349620847203,-0.1609742163534414,5654.593970468001,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
121.08333333333331,24.527086438038634,-0.27098045787634,5730.89492205697,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
122.0,24.499929061955395,-0.3054811134288587,5755.051679242874,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
123.08333333333331,25.004427469281,-0.1866530990015689,5564.45862489028,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
124.08333333333331,24.87274322183852,-0.2342459132180414,4778.024130804039,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
125.0,25.124573129096905,-0.1688867049280341,2750.026812004039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
126.08333333333331,24.4998490067629,-0.3273005429995391,7412.603025668723,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
127.04166666666669,24.49999843545402,-0.2877700366646774,9149.73574112234,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
128.04166666666666,24.49955311017572,-0.2245063524710655,16892.308187041508,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
129.05555555555554,24.499392568063044,-0.2062725255459625,17464.52757997086,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
130.04166666666666,24.499478726517005,-0.1964181504324989,17742.391286042264,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
131.08333333333334,24.49901460219326,-0.1915087240525674,18128.185827947775,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
132.0,24.99914210308348,-0.0665650924390851,17243.389044722007,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
133.0,24.498132837011017,-0.1781518746410625,18581.24120369655,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
134.0,24.99862991737084,-0.0550495392722425,18663.41043699609,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
135.08333333333334,24.498929472315,-0.1729971872801453,18861.52311885773,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
136.08333333333334,24.999092482074925,-0.0455740235144438,18684.003265948555,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
137.05555555555554,24.499718831542257,-0.2008693336279315,13024.530312591882,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
138.04166666666666,24.99997142148393,-0.0903643284869424,10511.931332435135,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
139.04166666666666,24.49989505718679,-0.2220434703687257,8568.825125360587,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
140.05555555555554,24.99999406330044,-0.1108701014228695,9543.056133197311,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
141.08333333333334,24.499928799027124,-0.2369833126333357,9577.420838602551,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
142.08333333333334,25.117117652668608,-0.0972578427026034,5053.026812004038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
143.08333333333334,24.542149382999064,-0.2357400637171177,5635.799270764006,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
144.08333333333334,24.539437935648245,-0.2391002415786697,5060.005725098427,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
145.08333333333334,24.537732260639647,-0.2395153853606199,5053.4366443526105,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
146.0,24.961732501027804,-0.1519085626819243,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
147.08333333333334,24.537343013587552,-0.2130171360369082,5059.136422470501,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
148.0,24.92757532961034,-0.1392776621658017,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
149.0,24.89027467158589,-0.1358190045153963,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
150.0,24.499895666240885,-0.2821405393419657,6828.5363423580075,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
151.08333333333334,24.49995166870464,-0.2993392014416079,6451.48764976454,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
152.04166666666666,24.499910246206284,-0.3008116808808751,8557.994871436767,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
153.04166666666666,24.499864760026217,-0.3194059431018906,8880.464306636293,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
154.05555555555554,24.49989379594023,-0.3374583836963855,8824.08784318205,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
155.04166666666666,24.49985341103115,-0.358412276916177,9357.730107450188,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
156.08333333333334,24.49990034813148,-0.4020055676196589,7592.9153682691085,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
157.05555555555554,24.999997021274776,-0.300658994275776,7194.952341029477,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
158.04166666666666,24.499974254627897,-0.4071379512750471,7138.94322863408,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
159.08333333333334,24.9999844223669,-0.3075464551010016,6951.639336405835,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
160.08333333333334,24.49998625591615,-0.4068340831390825,6851.961907664934,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
161.05555555555554,24.999994449856473,-0.2858790616001365,5536.278950354432,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
162.08333333333334,24.94378815003957,-0.2651390193062581,1925.0187684040384,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
163.08333333333334,24.96951241152351,-0.2447034769166334,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
164.08333333333334,24.95481651939489,-0.2481024034136032,4228.018768404038,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
165.0,24.956113730608063,-0.2524514815857168,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
166.0,24.869222419462687,-0.2713514398293178,4228.018768404038,25.0,19.5,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
167.0,24.79062893142429,-0.2855514560920637,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
168.0,24.75510209538755,-0.2833686125131374,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
169.0,24.68524942752303,-0.279898052876557,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
170.0,24.54693663552474,-0.2906633619802217,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
171.0,24.40138485867062,-0.3164578746278087,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
172.0,24.327640540853615,-0.3364641819813533,4228.018768404038,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
173.0,24.194239800788974,-0.3741669687825297,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
174.08333333333334,24.314651452102773,-0.3491081045826009,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
175.08333333333334,24.387632375338008,-0.3148688960626944,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
176.05555555555554,24.506786891169003,-0.2692398770116669,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
177.04166666666666,24.831721004383567,-0.1700662361687465,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
178.04166666666666,24.950305334465547,-0.1070308642370187,1925.0187684040384,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
179.08333333333334,24.783210960738387,-0.1689022975613197,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
180.08333333333334,25.0153625039954,-0.1323407371839003,1925.0187684040384,25.0,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
181.05555555555551,25.18991526205033,-0.0569329778413821,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
182.08333333333337,24.539824487662703,-0.2180733495014827,2932.8567982749637,25.0,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
183.0,25.22453831260577,-0.0490614109151147,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
184.08333333333337,24.548293619631263,-0.2046786139391188,3013.4215852498364,25.0,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
185.08333333333337,25.32930051742279,-0.0237827911882993,2640.9918288108065,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
186.05555555555551,24.519985656826655,-0.2087473829258951,2941.3961082161286,25.0,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
187.08333333333337,25.23789616972632,-0.0570722896050172,1925.0187684040384,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
188.08333333333337,24.53661191898754,-0.2277029503507267,5173.033966623477,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
189.08333333333337,24.996826092306364,-0.1225120826262544,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
190.0,24.87409341263344,-0.1430882319752855,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
191.0,24.992585438531144,-0.0775921665657145,4228.018768404038,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
192.0,24.917026305949182,-0.1179923492668743,4778.024130804039,24.5,19.0,llm,"High-carbon and hot outdoor temperature, prioritizing energy savings"
193.0,24.967592278802393,-0.0889173783005052,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
194.0,24.95320028568304,-0.0876895733468731,4778.024130804039,24.5,19.0,llm,"High-carbon and cool outdoor temperature, prioritizing energy savings"
